CRASH_RECORD_ID,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,DAMAGE,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH
b3aeb3dd23d50fc9a95b716a0c86228876d61aaf7e58d6933b2d0ccab9fd8772b2d6b134ca152ff478c76365e017267e9ab1dac8e9969025aaedd3f0faa345e7,2023-09-03 05:15:00,25,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,1228,N,PINE AVE,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1,9
27858988fd978fabf7a38201e14161bb72acf6a3cbac890bc52e7a713482f61e2e91f0c8d59c70528ec6e3dcff29756cd7585ed73b681e92b07e2dfd5b22ee8f,2020-07-17 21:30:00,30,NO CONTROLS,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500","EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST",UNABLE TO DETERMINE,5308,S,WENTWORTH AVE,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21,6,7
bc349f6cadec55c065eb25b2d9874013b2815a48b5638b8c04d3afc175b921b6810296410322d3185ab1cf5091cbebd9f9bc36039818419161f434ac6155ec20,2023-11-09 14:00:00,30,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,5205,N,NAGLE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,5,11
2034404588bbe91b6db3621167093a19db34e422d3c1e2f646d28ac7cfdf74228cbfea4f9ddc4f8026994f8a86297afb5f463b9123e5cd49401f6fb1bd6c6a8c,2018-03-17 19:50:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,660,N,CLARK ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,0.0,19,7,3
86da0595013433b7600f7ec8cc1c2bd0c80e2b8aa210292562a78acaf60352473b14f1aa8c3fbbbaa9de1a194e9e07b7a7d24421479afc7b4d4b1b33a59da59e,2019-05-28 16:20:00,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,5160,N,NORTHWEST HWY,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16,3,5
f1d823e2fd54d3edefcf9959ef5b8a68501b712346cd989ca3a43695cb1e738eb9b3f825fe17eaf92ac2aa6549fe5051b2fd761625eaf9594cd3083e3d3c9c0c,2020-12-01 12:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,9330,S,EWING AVE,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,3,12
24ee2da49ec72d30273e66cb2fe7bf4801ee2f782f90a9dc5b109dca99d8f14907a12c355b35d458e342aa83d13288ebb9e842480d93665b8b57df4c167b065f,2022-08-17 23:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,7422,S,WABASH AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,4,8
cd77b01146408ac12ced53066dc5515d67378f0a46c1d66efae0daf95b93e35657a4a2cc8a3d9160ab41718dc59e07c151239376df69135eff31474a6b4ef942,2021-07-09 01:25:00,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,CURVE ON GRADE,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,5655,N,LAKE SHORE DR NB,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1,6,7
1a69347e08d78ebfc86fa22eb05c945f1e530c3f258740aea002049846b5909f440faae80f14eaea37d8061ef04320cf6d9b74b2a8f343a04596ab181b640f4a,2023-12-16 23:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,4002,S,CALIFORNIA AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,7,12
7c5dd270e79dc04ba7a14a17483b909ed46d00aa6d8e091cb4b2c21090568227167f0d8db0dfa96aacf800622e42b58bd686bf2aeae0171ee9107b419fbb02cc,2021-03-21 17:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,2160,W,CULLERTON ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,1,3
991d5e20924519bdd072084886bea5dd80bf1af8fd057ef261526bef123d52266f2466d4f3f179095f7e03b88593ad84b1b50a96406613734fe6590f68756c63,2020-06-20 17:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,3415,E,106TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,7,6
e3f7594ab44b016f2d4e19d760febf8f0ee2701d11bb3e7674a3338959456af99545267e575d8ec6c03d8dc2d50cecb94ab98f3a29c56361a362ad0f93dab2b4,2021-09-28 16:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,1601,W,ROOSEVELT RD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,3,9
0131a6d525eac85b5b0fa25e2c5e47b20f938f2c396aeda02f874110864369dbedd380b3da2c444052dde7869d9cdc2e4727d2e0a841c07cec40cdced19022b1,2019-08-26 19:35:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,1959,W,TAYLOR ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19,2,8
b0a3dc59f8b41b5fb18ddc6655128c09305014d93ae98f2b43cac1409e6a59aca478e54d41fd49cb2d8c9e2994e57adeaf2b6239d033c3d58abc48bddfebc6b0,2017-01-13 09:45:00,25,STOP SIGN/FLASHER,OTHER,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,STRAIGHT AND LEVEL,ICE,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,6300,S,VERNON AVE,2,NONINCAPACITATING INJURY,3.0,0.0,0.0,3.0,0.0,1.0,0.0,9,6,1
d57169dae07e3e67ac4f44cfd3d7d9520c673f9e3774bf1d9d9e8df6edaa9eaf34e22bdb59cfcf6dd3a8a4309c59fbcc59ff56f3b0a3c0d37c58bb477f50c86d,2022-09-10 07:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER LANE USAGE,UNABLE TO DETERMINE,1235,N,KEDZIE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,7,9
6271cab69589bf1c8e2a347abc0aad29b030e3cbd1d167ee6d5391e7e281cb7fa38d5f34cd49393e47428e76b04d0b0e5e0190bf760e0cbb237a85419cd59fb6,2016-10-12 16:50:00,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,5745,S,STATE ST,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,0.0,16,4,10
cc7b3aa27eb47495a6a6633191411373b144fe4aa92d10e54aa3efbc0009c37fc06b4f3fdbead6691fc38d7759a0a1dee13dc6b4cb8333a5c2cb9f6d40b738bc,2019-07-27 18:30:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,$500 OR LESS,IMPROPER OVERTAKING/PASSING,DRIVING ON WRONG SIDE/WRONG WAY,4707,S,WALLACE ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18,7,7
d072d9bf059a66cba63f94bcc4f8a60decde601c459b35f59d6d0ef4e9d4d2f8c85367ec39a8ef5d54522df489d059632d9e0dd75b942fa1e97f565b5dcd6f3d,2023-08-28 03:12:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",OTHER NONCOLLISION,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,800,S,CENTRAL AVE,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,2,8
fbd7e96a23c412d758b02c0245125c65c5065033fa164b1063b3e366a940b22e18832911239ea1ebba7d14d173cde38c325c181b805c27dd39c0b4e6070b3588,2021-02-06 13:30:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAWN,SIDESWIPE SAME DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,9450,S,STONY ISLAND AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13,7,2
4beae20201541fe2cdd29608638c313f9b104a78079f700f36e478212138e195bf75c22867aac7e6a2c853088f8ce05fc28634e6729d3801c743a6ad6d6c3396,2016-03-14 06:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",WEATHER,FOLLOWING TOO CLOSELY,204,N,WESTERN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,2,3
632e83e13d053ce3ec4b7c62389129b7564ea03ba89028bc5ddcde849258227c005f0222e6c21b2559ade55ec0be49608ac84ad54996bbdfcca859264d0b0290,2018-04-09 16:10:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,FOLLOWING TOO CLOSELY,2802,W,MONTROSE AVE,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16,2,4
2239e16a12d06c6e87fb5f2f67569093ba7ac7dea3383826e03c057f6d4d2d789de26fbae8ccb376c811f6ab12d680e1e331e8954bb7ecd4b05f32fcf477a108,2020-03-23 10:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,3200,S,KEDZIE AVE,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10,2,3
fef3547ae8b31b33e850e7b44831d3e3a5124a8354b1ec99a12b31b030c4c241f1dbf1bb18774724e3059ed42dce46bfcb9d10ba3df7335597d9c5411de7ddcd,2022-08-25 16:20:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE OPPOSITE DIRECTION,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER LANE USAGE,NOT APPLICABLE,350,N,SACRAMENTO BLVD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16,5,8
09a41a98684fe7c0595dd038040485017fc6a5c94bc2070f0b9e126c2292753ce752f9c499119b4195393b46fb02e9bcf7fcd06c856ddf8cf8dc31dc88b712fd,2019-09-17 06:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,1958,N,MILWAUKEE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,3,9
d916bd4e93332b88ead8882ba26229e5755d37f249f5006ae95fd004f993b83a1dd5feb343b3a1828bf2bb3063cdd0e1e63c5a77b6930bec361247f28baabc80,2020-09-30 22:41:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAWN,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,4700,S,DR MARTIN LUTHER KING JR DR,2,"REPORTED, NOT EVIDENT",3.0,0.0,0.0,0.0,3.0,0.0,0.0,22,4,9
3e3b41405f140db5fd97748e1d25199f41471f2a8182660ef8c3c5bca7f114f05f77262b969804d3ff2af26e5e26ed001c601b7a6e63ed34b35216b75060dd8e,2018-12-05 14:20:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,2000,W,FULLERTON AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14,4,12
49b0468b01ce7cf7135f5ec988972e3e1e711fd4803ddf2cbb3300ba049162573adc3432742bd74e00b4858a91ceb0d1cda1b4c03441bfe11319c1e5d24ec6e8,2021-10-14 17:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,3700,S,WESTERN BLVD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,5,10
1a044763c4cbff3dbc33f105f8c7c85c62bfb73e9f93434bdbf63af0983133bdd3c77a5cdf1463b70c961d1dc6fe3fa9439c3fb882abccd51c0bf64c74fc9aaa,2023-05-10 20:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DARKNESS,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,784,N,PULASKI RD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20,4,5
c5c4758aaf39d643aa0382c6b8a4c07547f293e92999cb87a057e8d7a96b75645745ba388e47353827e695a78431a806a687442ababfd819cc126bf219392bea,2021-11-16 12:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,940,W,EXCHANGE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12,3,11
5da788d5758cf32a5a601724d8391b12c0884701bb5989c75c42c4e3083eb8b300871970b5b157abdddeb2e86b00ed4d9e1cf3e015185234bbec36cc3bdd8d08,2024-02-17 23:45:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER LANE USAGE,UNABLE TO DETERMINE,200,W,WASHINGTON ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23,7,2
fe6b783183cb138e24a5e5b3f1b33a27e0a66c3fdc0fcbca6571061968aa9f8fdba2f62f58d2f08dd2973591af0c61112ecdc2698c90f7436f7577ef11c3e3d1,2016-12-14 09:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,407,E,69TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,4,12
e0aee36667039e0ad2be9b16629490f26e9588ccdbd7354f1fcf118acdc088cda8e5a81aabc90f90dd584ca744df1c6ad1ef54a558ff39c6eca3a7db02e59bb3,2021-10-19 15:45:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,200,N,OGDEN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,3,10
2ee3a75b6d1c7370fedbbb9ff5ead2308612ca359f7bd68ee1eb129b427a65bae7309a60e202a6285033b1766f29178f41ab8d34c228f04d3b7f1febfd5eb31e,2017-11-07 18:45:00,5,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,PARKING LOT,STRAIGHT ON GRADE,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",IMPROPER BACKING,FAILING TO REDUCE SPEED TO AVOID CRASH,1933,W,103RD ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18,3,11
0c933d3ed61157106f729be77f9089199a6e3d3704e8d3c85099c91bf72bad9c0f9b6b7f7a18ae9f0f7d757c4c24fa289a5cf5faa63da30b0663b3f5bb286975,2021-08-10 13:40:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",IMPROPER BACKING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2411,W,LELAND AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,3,8
138cee3834c9c71aa846a6af57f683fb92262ad61a9b34e0a90a7657b37f164951ce980a8563fbcf3d20f1f14b19c380e5586205bc74cd81937a076ac298cd81,2022-01-14 21:46:00,30,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ALLEY,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",IMPROPER OVERTAKING/PASSING,NOT APPLICABLE,8302,S,INGLESIDE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21,6,1
a07ec6d1b914c321a1e6590bb8937a768ab4dcb11c06103ab2c6054457fa1c2ecfda566c45b0b55632d9ce64d05b188803a648ee8081e4a427ad34beeea76100,2020-09-21 17:00:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,5900,W,ROOSEVELT RD,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,2,9
c2cbbecbd33c63af128ae520c1c0875f44b124301032dae7976552975a40dfee98a6dd86f4af3e792e2c52491348d2998e543be2cad5e43cc8db3cf84f99df96,2020-10-08 15:50:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,4874,N,MILWAUKEE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,5,10
659b5225532f8a8b5c3b937dcc9c881d70241671d3f1d26fe60121708b441ca34a4ae8227605da2d3c0cc2c9155a32a3c0591f588582ef196ba6427a23bb7f8d,2023-04-14 07:32:00,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,FOUR WAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,4400,S,PRAIRIE AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,6,4
f86d23d28c8fd26a9acb32e5af35a5734263291a5dc8a7415d9c08402209561a49f86d4c9e042d8700d044bee2f424c8fe5dabfa40628ead48415b641d8405d8,2017-08-03 15:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"$501 - $1,500",FOLLOWING TOO CLOSELY,IMPROPER OVERTAKING/PASSING,800,E,95TH ST,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,15,5,8
d692e608fe60f6ea182c5ecdd1809da55b647bd695eefad245e6fda6d0aeb93307cb3b76d9267b52e8309a85a5a7e1286a684dcc5d117f47a6f52faf9c92a24c,2020-11-13 07:15:00,30,UNKNOWN,UNKNOWN,CLEAR,DUSK,REAR END,NOT DIVIDED,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,$500 OR LESS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5502,N,ASHLAND AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,6,11
f31374ddeda5daf7137b7c7e449b7905621c9e44b3c422a413b61cd7221dc5778524709b7b9c710c1114e3c0850df932077b4f2cda178ec8e2fce6b74d5b03cd,2022-05-15 15:10:00,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,FIXED OBJECT,DIVIDED - W/MEDIAN BARRIER,STRAIGHT ON GRADE,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,5100,N,MILWAUKEE AVE,1,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15,1,5
63d75493cd64089e7f156f094eca54c7d63c7f7cf45c3c8ddbbc59ff5e6bb17cf498d2ee4b2d26d5e2626efa7914e2daec48814ba7d0cb7b70ac014bfa4787bf,2020-08-16 15:40:00,35,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,TURNING,UNKNOWN INTERSECTION TYPE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,7300,S,WESTERN AVE,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15,1,8
560183e3e945c832c1033335f5bc7827f79c55029d6bd84ae31c360eb6128f5dcd9ed41a385d2693f81a91bc8e749052ceb707617adec3a24599b5952e392860,2017-10-21 08:56:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,DRIVEWAY,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,"$501 - $1,500",PHYSICAL CONDITION OF DRIVER,NOT APPLICABLE,4646,N,CUMBERLAND AVE,1,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,7,10
